28793,Alexander Jackson,51,M,M,2,0,Partial College,Clerical,1 car,0,0-1 Miles,40000.00,United States,Washington,Puyallup,98371,24.990,1.999,0.625,1,1,2013-02-21 00:00:00.000,2013-02-21 00:00:00.000,0,341,1
28794,Juan Cooper,49,M,S,2,0,Partial College,Clerical,1 car,0,1-2 Miles,40000.00,United States,Oregon,W. Linn,97068,3578.270,286.262,89.457,1,1,2011-05-04 00:00:00.000,2011-05-04 00:00:00.000,0,1000,1
28795,Jesse Allen,44,M,S,2,0,Partial College,Clerical,1 car,0,1-2 Miles,40000.00,United States,California,Newport Beach,92625,3578.270,286.262,89.457,1,1,2011-05-16 00:00:00.000,2011-05-16 00:00:00.000,0,988,1
28796,Cameron Coleman,49,M,M,2,0,Partial College,Clerical,1 car,0,0-1 Miles,40000.00,United States,California,Beverly Hills,90210,63.970,5.118,1.599,1,3,2013-04-02 00:00:00.000,2013-04-02 00:00:00.000,0,301,1
28797,Alexandra Wood,49,F,S,2,0,Partial College,Clerical,1 car,0,1-2 Miles,40000.00,United States,California,Oakland,94611,3578.270,286.262,89.457,1,1,2011-05-19 00:00:00.000,2011-05-19 00:00:00.000,0,985,1
28798,Timothy Phillips,44,M,S,2,0,Partial College,Clerical,1 car,0,1-2 Miles,40000.00,Canada,British Columbia,Royal Oak,V8X,2443.350,195.468,61.084,1,1,2012-02-24 00:00:00.000,2012-02-24 00:00:00.000,0,704,1
28799,Amber Nelson,50,F,S,2,0,Partial College,Clerical,1 car,0,1-2 Miles,40000.00,United States,California,Glendale,91203,3578.270,286.262,89.457,1,1,2011-05-19 00:00:00.000,2011-05-19 00:00:00.000,0,985,1
28800,Mason Sanchez,50,M,S,2,0,Partial College,Clerical,1 car,0,0-1 Miles,40000.00,United States,California,Burlingame,94010,24.990,1.999,0.625,1,1,2013-11-07 00:00:00.000,2013-11-07 00:00:00.000,0,82,1
28801,Katelyn Hall,36,F,S,0,0,Graduate Degree,Skilled Manual,no car,0,0-1 Miles,60000.00,United States,Washington,Everett,98201,27.280,2.182,0.682,1,2,2013-06-25 00:00:00.000,2013-06-25 00:00:00.000,0,217,1
28802,Allison Nelson,31,F,M,0,0,Graduate Degree,Skilled Manual,no car,1,1-2 Miles,60000.00,Canada,British Columbia,Newton,V2M1N7,2443.350,195.468,61.084,1,1,2012-02-01 00:00:00.000,2012-02-01 00:00:00.000,0,727,1
28803,Gabriella Edwards,37,F,S,0,0,Graduate Degree,Skilled Manual,no car,0,0-1 Miles,60000.00,United States,Washington,Kirkland,98033,27.280,2.182,0.682,1,2,2013-04-27 00:00:00.000,2013-04-27 00:00:00.000,0,276,1
28804,Wyatt Allen,36,M,S,0,0,Graduate Degree,Skilled Manual,no car,1,1-2 Miles,60000.00,United States,California,Burbank,91502,3578.270,286.262,89.457,1,1,2011-06-04 00:00:00.000,2011-06-04 00:00:00.000,0,969,1
28805,Marissa Bennett,36,F,M,0,0,Graduate Degree,Skilled Manual,no car,1,1-2 Miles,60000.00,United States,California,Mill Valley,94941,3578.270,286.262,89.457,1,1,2011-06-25 00:00:00.000,2011-06-25 00:00:00.000,0,948,1
28806,Randall Hernandez,35,M,S,0,0,Graduate Degree,Skilled Manual,no car,0,0-1 Miles,40000.00,United States,Utah,Cedar City,84720,63.970,5.118,1.599,1,3,2013-03-21 00:00:00.000,2013-03-21 00:00:00.000,0,313,1
28807,Maria Cox,35,F,M,0,0,Graduate Degree,Skilled Manual,no car,1,1-2 Miles,40000.00,United States,Oregon,Corvallis,97330,3578.270,286.262,89.457,1,1,2011-06-10 00:00:00.000,2011-06-10 00:00:00.000,0,963,1
28808,Trinity Watson,35,F,S,0,0,Graduate Degree,Skilled Manual,no car,0,0-1 Miles,40000.00,United States,Washington,Lynnwood,98036,24.990,1.999,0.625,1,1,2013-06-30 00:00:00.000,2013-06-30 00:00:00.000,0,212,1
28809,Isaac Cooper,30,M,M,1,0,Graduate Degree,Skilled Manual,no car,1,0-1 Miles,40000.00,United States,Oregon,W. Linn,97068,24.990,1.999,0.625,1,1,2013-04-05 00:00:00.000,2013-04-05 00:00:00.000,0,298,1
28810,Kaylee Blue,36,F,M,1,0,Graduate Degree,Skilled Manual,no car,1,0-1 Miles,40000.00,United States,California,Coronado,92118,78.980,6.318,1.975,1,2,2013-02-21 00:00:00.000,2013-02-21 00:00:00.000,0,341,1
28811,Caleb Phillips,36,M,M,1,0,Graduate Degree,Skilled Manual,no car,0,0-1 Miles,40000.00,United States,California,Imperial Beach,91932,63.970,5.118,1.599,1,3,2013-08-11 00:00:00.000,2013-08-11 00:00:00.000,0,170,1
28812,Brianna Watson,36,F,M,1,0,Graduate Degree,Skilled Manual,no car,1,0-1 Miles,40000.00,United States,California,Novato,94947,24.990,1.999,0.625,1,1,2013-08-14 00:00:00.000,2013-08-14 00:00:00.000,0,167,1
28813,Cameron Washington,37,M,M,4,4,High School,Skilled Manual,>= 2 cars,1,10+ Miles,40000.00,United States,California,Redwood City,94063,37.970,3.038,0.949,1,3,2013-03-13 00:00:00.000,2013-03-13 00:00:00.000,0,321,1
28814,Anna Butler,38,F,M,1,0,Graduate Degree,Skilled Manual,no car,1,0-1 Miles,50000.00,United States,Washington,Burien,98168,31.270,2.502,0.782,1,3,2013-11-26 00:00:00.000,2013-11-26 00:00:00.000,0,63,1
28815,Lauren James,32,F,M,1,0,Graduate Degree,Skilled Manual,no car,1,0-1 Miles,50000.00,United States,California,Torrance,90505,31.270,2.502,0.782,1,3,2013-11-18 00:00:00.000,2013-11-18 00:00:00.000,0,71,1
28816,Jessica Cox,37,F,S,1,0,Graduate Degree,Skilled Manual,no car,1,1-2 Miles,50000.00,United States,Oregon,Corvallis,97330,27.280,2.182,0.682,1,2,2013-08-21 00:00:00.000,2013-08-21 00:00:00.000,0,160,1
28817,James Lee,37,M,M,1,0,Graduate Degree,Skilled Manual,no car,1,1-2 Miles,50000.00,Canada,British Columbia,Oak Bay,V8P,69.990,5.599,1.750,1,1,2013-02-21 00:00:00.000,2013-02-21 00:00:00.000,0,341,1
28818,Dwayne Hernandez,37,M,M,1,1,Graduate Degree,Skilled Manual,no car,0,0-1 Miles,60000.00,Canada,British Columbia,Cliffside,V8Y 1L1,2181.563,174.525,54.539,1,1,2012-02-12 00:00:00.000,2012-02-12 00:00:00.000,0,716,1
28819,Grace Bennett,36,F,M,1,1,Graduate Degree,Skilled Manual,no car,1,0-1 Miles,60000.00,Canada,British Columbia,Newton,V2M1S6,2181.563,174.525,54.539,1,1,2012-02-03 00:00:00.000,2012-02-03 00:00:00.000,0,725,1
28820,Naomi Alvarez,36,F,M,1,1,Bachelors,Skilled Manual,no car,1,2-5 Miles,60000.00,United States,Washington,Bellingham,98225,3578.270,286.262,89.457,1,1,2011-06-21 00:00:00.000,2011-06-21 00:00:00.000,0,952,1
28821,Blake Jackson,36,M,M,1,1,Bachelors,Skilled Manual,no car,1,2-5 Miles,60000.00,United States,Washington,Issaquah,98027,3578.270,286.262,89.457,1,1,2011-06-11 00:00:00.000,2011-06-11 00:00:00.000,0,962,1
28822,Amanda Alexander,36,F,M,1,1,Bachelors,Skilled Manual,no car,1,0-1 Miles,60000.00,United States,Washington,Issaquah,98027,3578.270,286.262,89.457,1,1,2011-06-30 00:00:00.000,2011-06-30 00:00:00.000,0,943,1
28823,Xavier Brown,36,M,M,1,0,Graduate Degree,Skilled Manual,no car,1,2-5 Miles,60000.00,United States,Washington,Olympia,98501,3578.270,286.262,89.457,1,1,2011-06-22 00:00:00.000,2011-06-22 00:00:00.000,0,951,1
28824,Brandon Gonzales,36,M,S,1,0,Graduate Degree,Skilled Manual,no car,1,2-5 Miles,60000.00,United States,Washington,Redmond,98052,3578.270,286.262,89.457,1,1,2011-06-22 00:00:00.000,2011-06-22 00:00:00.000,0,951,1
28825,Caleb Hernandez,36,M,M,1,0,Graduate Degree,Skilled Manual,no car,1,2-5 Miles,60000.00,United States,Washington,Renton,98055,3578.270,286.262,89.457,1,1,2011-06-05 00:00:00.000,2011-06-05 00:00:00.000,0,968,1
28826,Jack Sharma,36,M,M,1,0,Graduate Degree,Skilled Manual,no car,1,2-5 Miles,60000.00,United States,Oregon,Woodburn,97071,3578.270,286.262,89.457,1,1,2011-06-28 00:00:00.000,2011-06-28 00:00:00.000,0,945,1
28827,Joshua Robinson,31,M,M,1,0,Graduate Degree,Professional,no car,1,2-5 Miles,60000.00,United States,California,Coronado,92118,3578.270,286.262,89.457,1,1,2011-06-02 00:00:00.000,2011-06-02 00:00:00.000,0,971,1
28828,Andrea Murphy,36,F,S,2,0,Graduate Degree,Professional,no car,1,2-5 Miles,70000.00,United States,California,Santa Monica,90401,4329.610,346.369,108.240,2,3,2011-06-09 00:00:00.000,2013-03-16 00:00:00.000,646,318,2
28829,Robert Bryant,39,M,M,1,1,Bachelors,Skilled Manual,no car,0,0-1 Miles,40000.00,United States,California,Berkeley,94704,3578.270,286.262,89.457,1,1,2011-05-31 00:00:00.000,2011-05-31 00:00:00.000,0,973,1
28830,Matthew Smith,39,M,M,1,1,Bachelors,Skilled Manual,no car,1,0-1 Miles,40000.00,United States,Washington,Port Orchard,98366,3578.270,286.262,89.457,1,1,2011-06-16 00:00:00.000,2011-06-16 00:00:00.000,0,957,1
28831,Elizabeth Harris,39,F,M,1,1,Bachelors,Skilled Manual,no car,1,0-1 Miles,40000.00,United States,California,Imperial Beach,91932,3578.270,286.262,89.457,1,1,2011-06-20 00:00:00.000,2011-06-20 00:00:00.000,0,953,1
28832,Joseph Rodriguez,39,M,M,1,1,Bachelors,Skilled Manual,no car,1,2-5 Miles,40000.00,Canada,British Columbia,Sooke,V0,2181.563,174.525,54.539,1,1,2012-02-04 00:00:00.000,2012-02-04 00:00:00.000,0,724,1
28833,Abigail Harris,39,F,M,1,1,Bachelors,Skilled Manual,1 car,1,2-5 Miles,60000.00,United States,Washington,Edmonds,98020,3578.270,286.262,89.457,1,1,2011-06-10 00:00:00.000,2011-06-10 00:00:00.000,0,963,1
28834,Natalie Hill,40,F,M,2,2,Bachelors,Skilled Manual,no car,1,2-5 Miles,60000.00,Canada,British Columbia,Victoria,V8V,2443.350,195.468,61.084,1,1,2012-02-17 00:00:00.000,2012-02-17 00:00:00.000,0,711,1
28835,Elijah Phillips,40,M,S,2,2,Bachelors,Skilled Manual,no car,0,0-1 Miles,60000.00,United States,California,Coronado,92118,3578.270,286.262,89.457,1,1,2011-06-19 00:00:00.000,2011-06-19 00:00:00.000,0,954,1
28836,Lauren Cook,37,F,S,1,0,Graduate Degree,Professional,no car,0,0-1 Miles,60000.00,Canada,British Columbia,Metchosin,V9,2443.350,195.468,61.084,1,1,2012-02-15 00:00:00.000,2012-02-15 00:00:00.000,0,713,1
28837,Victoria Rodriguez,37,F,M,1,0,Graduate Degree,Professional,no car,0,0-1 Miles,60000.00,Canada,British Columbia,Oak Bay,V8P,2181.563,174.525,54.539,1,1,2012-02-09 00:00:00.000,2012-02-09 00:00:00.000,0,719,1
28838,Jasmine Ross,37,F,S,1,0,Graduate Degree,Professional,no car,0,0-1 Miles,60000.00,United States,Washington,Bremerton,98312,3578.270,286.262,89.457,1,1,2011-06-11 00:00:00.000,2011-06-11 00:00:00.000,0,962,1
28839,Connor Parker,32,M,M,1,0,Graduate Degree,Professional,no car,1,2-5 Miles,60000.00,United States,Oregon,W. Linn,97068,3578.270,286.262,89.457,1,1,2011-06-30 00:00:00.000,2011-06-30 00:00:00.000,0,943,1
28840,Valerie Harrison,37,F,S,2,0,Graduate Degree,Professional,no car,0,0-1 Miles,70000.00,United States,California,Burbank,91502,4399.100,351.928,109.978,2,4,2011-06-14 00:00:00.000,2013-03-02 00:00:00.000,627,332,2
28841,Samuel Gonzales,37,M,M,2,0,Graduate Degree,Professional,no car,1,2-5 Miles,70000.00,United States,California,Colma,94014,4334.600,346.768,108.365,2,4,2011-06-25 00:00:00.000,2013-03-17 00:00:00.000,631,317,2
28842,Nicole Bailey,38,F,M,3,0,Graduate Degree,Professional,no car,1,2-5 Miles,70000.00,United States,California,Long Beach,90802,4393.580,351.486,109.840,2,6,2011-06-04 00:00:00.000,2013-03-12 00:00:00.000,647,322,2
28843,Chloe Price,40,F,M,1,0,Graduate Degree,Professional,no car,1,2-5 Miles,60000.00,United States,California,Beverly Hills,90210,3578.270,286.262,89.457,1,1,2011-06-19 00:00:00.000,2011-06-19 00:00:00.000,0,954,1
28844,Emma Rivera,35,F,S,2,2,Bachelors,Skilled Manual,no car,1,2-5 Miles,70000.00,United States,California,Bellflower,90706,4337.560,347.005,108.439,2,4,2011-06-26 00:00:00.000,2013-03-23 00:00:00.000,636,311,2
28845,Kaitlyn Simmons,40,F,S,2,2,Bachelors,Skilled Manual,no car,1,2-5 Miles,70000.00,United States,Washington,Burien,98168,4320.620,345.650,108.016,2,2,2011-06-06 00:00:00.000,2013-04-28 00:00:00.000,692,275,2
28846,Cynthia Lopez,40,F,S,2,2,Bachelors,Skilled Manual,1 car,0,0-1 Miles,70000.00,United States,California,Chula Vista,91910,4320.620,345.650,108.016,2,2,2011-06-30 00:00:00.000,2013-03-30 00:00:00.000,639,304,2
28847,Carly Xu,41,F,S,2,2,Bachelors,Skilled Manual,1 car,1,2-5 Miles,70000.00,United States,California,Concord,94519,4355.610,348.449,108.890,2,3,2011-06-12 00:00:00.000,2013-04-12 00:00:00.000,670,291,2
28848,Justin Butler,36,M,S,0,0,Bachelors,Professional,1 car,0,2-5 Miles,40000.00,Canada,British Columbia,Victoria,V8V,2181.563,174.525,54.539,1,1,2012-02-11 00:00:00.000,2012-02-11 00:00:00.000,0,717,1
28849,Garrett Murphy,36,M,S,0,0,Bachelors,Professional,1 car,0,2-5 Miles,40000.00,United States,Washington,Spokane,99202,3578.270,286.262,89.457,1,1,2011-06-17 00:00:00.000,2011-06-17 00:00:00.000,0,956,1
28850,Nelson Hernandez,33,M,S,1,0,Graduate Degree,Professional,no car,0,0-1 Miles,60000.00,Canada,British Columbia,Cliffside,V8Y 1L1,2443.350,195.468,61.084,1,1,2012-02-03 00:00:00.000,2012-02-03 00:00:00.000,0,725,1
28851,Miguel Mitchell,39,M,S,2,0,Graduate Degree,Professional,no car,0,0-1 Miles,60000.00,United States,Washington,Everett,98201,3578.270,286.262,89.457,1,1,2011-06-18 00:00:00.000,2011-06-18 00:00:00.000,0,955,1
28852,Mariah Watson,38,F,M,2,0,Graduate Degree,Professional,no car,1,2-5 Miles,60000.00,United States,Oregon,Lake Oswego,97034,3578.270,286.262,89.457,1,1,2011-06-08 00:00:00.000,2011-06-08 00:00:00.000,0,965,1
28853,Miguel Davis,38,M,M,2,0,Graduate Degree,Professional,no car,1,2-5 Miles,60000.00,United States,Washington,Marysville,98270,3578.270,286.262,89.457,1,1,2011-06-02 00:00:00.000,2011-06-02 00:00:00.000,0,971,1
28854,Morgan Walker,33,F,S,3,0,Graduate Degree,Professional,no car,0,0-1 Miles,70000.00,United States,Oregon,W. Linn,97068,4355.610,348.449,108.890,2,3,2011-06-24 00:00:00.000,2013-05-08 00:00:00.000,684,265,2
28855,Alexandra Perez,41,F,S,0,0,Bachelors,Professional,1 car,0,0-1 Miles,40000.00,United States,California,Oakland,94611,103.460,8.277,2.587,1,4,2013-07-15 00:00:00.000,2013-07-15 00:00:00.000,0,197,1
28856,Luke Wang,42,M,M,2,2,Bachelors,Skilled Manual,1 car,1,2-5 Miles,60000.00,United States,Washington,Spokane,99202,3578.270,286.262,89.457,1,1,2011-06-12 00:00:00.000,2011-06-12 00:00:00.000,0,961,1
28857,Matthew Johnson,42,M,S,2,2,Bachelors,Skilled Manual,1 car,1,2-5 Miles,60000.00,United States,California,Downey,90241,3578.270,286.262,89.457,1,1,2011-06-05 00:00:00.000,2011-06-05 00:00:00.000,0,968,1
28858,Aidan Hughes,37,M,S,3,3,Bachelors,Skilled Manual,no car,1,2-5 Miles,80000.00,United States,California,Mill Valley,94941,12.940,1.035,0.324,1,2,2013-06-07 00:00:00.000,2013-06-07 00:00:00.000,0,235,1
28859,Micah Cai,42,M,S,3,3,Bachelors,Skilled Manual,1 car,1,2-5 Miles,80000.00,United States,Utah,Bountiful,84010,4355.610,348.449,108.890,2,3,2011-06-19 00:00:00.000,2013-05-29 00:00:00.000,710,244,2
28860,Ian Anderson,37,M,M,0,0,Graduate Degree,Professional,no car,0,0-1 Miles,60000.00,United States,California,Novato,94947,28.980,2.318,0.725,1,2,2013-05-15 00:00:00.000,2013-05-15 00:00:00.000,0,258,1
28861,Alexandra Walker,32,F,M,0,0,High School,Skilled Manual,>= 2 cars,1,5-10 Miles,40000.00,United States,Washington,Redmond,98052,28.980,2.318,0.725,1,2,2013-10-15 00:00:00.000,2013-10-15 00:00:00.000,0,105,1
28862,Catherine Ramirez,33,F,S,0,0,High School,Skilled Manual,>= 2 cars,0,1-2 Miles,40000.00,United States,Washington,Tacoma,98403,24.990,1.999,0.625,1,1,2013-02-25 00:00:00.000,2013-02-25 00:00:00.000,0,337,1
28863,Allison Bell,32,F,M,0,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,40000.00,United States,Oregon,Woodburn,97071,63.970,5.118,1.599,1,3,2014-01-05 00:00:00.000,2014-01-05 00:00:00.000,0,23,1
28864,Natalie Murphy,33,F,S,0,0,Partial College,Skilled Manual,1 car,0,1-2 Miles,40000.00,United States,California,Redwood City,94063,28.980,2.318,0.725,1,2,2013-09-25 00:00:00.000,2013-09-25 00:00:00.000,0,125,1
28865,Alex Reed,35,M,M,0,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,50000.00,United States,California,Concord,94519,31.270,2.502,0.782,1,3,2013-06-14 00:00:00.000,2013-06-14 00:00:00.000,0,228,1
28866,Aaron Adams,35,M,S,0,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,50000.00,United States,California,Downey,90241,117.960,9.437,2.949,1,4,2013-04-28 00:00:00.000,2013-04-28 00:00:00.000,0,275,1
28867,Natalie Martinez,35,F,M,0,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,50000.00,United States,California,Los Angeles,90012,63.970,5.118,1.599,1,3,2013-06-27 00:00:00.000,2013-06-27 00:00:00.000,0,215,1
28868,Jason Chen,35,M,M,0,0,Partial College,Skilled Manual,1 car,1,5-10 Miles,50000.00,United States,California,Newport Beach,92625,28.980,2.318,0.725,1,2,2013-12-24 00:00:00.000,2013-12-24 00:00:00.000,0,35,1
28869,Isabella Howard,31,F,S,0,0,Partial College,Skilled Manual,>= 2 cars,1,5-10 Miles,70000.00,United States,Washington,Port Orchard,98366,4355.610,348.449,108.890,2,3,2011-06-27 00:00:00.000,2013-05-04 00:00:00.000,677,269,2
28870,Brian Watson,31,M,M,0,0,Partial College,Skilled Manual,>= 2 cars,1,5-10 Miles,70000.00,United States,Washington,Lynnwood,98036,4334.600,346.768,108.365,2,4,2011-06-25 00:00:00.000,2013-05-06 00:00:00.000,681,267,2
28871,Jasmine West,36,F,S,0,0,Partial College,Skilled Manual,>= 2 cars,1,5-10 Miles,70000.00,United States,Washington,Issaquah,98027,4414.590,353.167,110.365,2,5,2011-06-29 00:00:00.000,2013-04-30 00:00:00.000,671,273,2
28872,Kelli He,32,F,S,0,5,Partial High School,Management,>= 2 cars,0,10+ Miles,130000.00,Australia,Victoria,Bendigo,3550,59.980,4.798,1.500,1,2,2013-03-11 00:00:00.000,2013-03-11 00:00:00.000,0,323,1
28873,Roger Deng,56,M,M,4,3,Partial College,Professional,1 car,1,10+ Miles,70000.00,United States,California,Berkeley,94704,39.980,3.198,1.000,1,2,2014-01-21 00:00:00.000,2014-01-21 00:00:00.000,0,7,1
28874,Alexa Brooks,55,F,M,4,3,Partial College,Professional,1 car,1,10+ Miles,70000.00,United States,Washington,Redmond,98052,4.990,0.399,0.125,1,1,2013-05-22 00:00:00.000,2013-05-22 00:00:00.000,0,251,1
28875,Denise Smith,52,M,S,2,4,Partial College,Professional,>= 2 cars,1,5-10 Miles,110000.00,France,Nord,Roncq,59223,39.980,3.198,1.000,1,2,2013-12-12 00:00:00.000,2013-12-12 00:00:00.000,0,47,1
28876,Austin Garcia,51,M,M,2,4,Partial College,Professional,>= 2 cars,1,0-1 Miles,130000.00,Germany,Hamburg,Hamburg,20354,2475.950,198.076,61.899,1,2,2013-06-12 00:00:00.000,2013-06-12 00:00:00.000,0,230,1
28877,Joe Vance,51,M,S,2,3,High School,Professional,>= 2 cars,0,5-10 Miles,150000.00,United Kingdom,England,London,EC1R 0DU,12.980,1.038,0.325,1,2,2013-02-28 00:00:00.000,2013-02-28 00:00:00.000,0,334,1
28878,Alvin Guo,52,M,M,2,3,High School,Professional,>= 2 cars,1,0-1 Miles,160000.00,United Kingdom,England,Oxford,OX14 4SE,6.280,0.502,0.157,1,2,2013-10-21 00:00:00.000,2013-10-21 00:00:00.000,0,99,1
28879,Edwin Xie,51,M,S,3,3,Bachelors,Management,>= 2 cars,0,5-10 Miles,170000.00,United Kingdom,England,Warrington,WA3 7BH,102.960,8.237,2.574,1,4,2013-07-13 00:00:00.000,2013-07-13 00:00:00.000,0,199,1
28880,Felicia Moyer,51,F,S,4,3,Bachelors,Management,>= 2 cars,0,0-1 Miles,170000.00,United Kingdom,England,Wokingham,RG41 1QW,637.960,51.037,15.949,1,4,2013-04-08 00:00:00.000,2013-04-08 00:00:00.000,0,295,1
28881,Allen Kapoor,53,M,M,2,4,Partial College,Professional,>= 2 cars,1,5-10 Miles,110000.00,France,Seine (Paris),Paris,75008,39.980,3.198,1.000,1,2,2013-06-13 00:00:00.000,2013-06-13 00:00:00.000,0,229,1
28882,Tasha Shen,52,F,M,2,4,Partial College,Professional,>= 2 cars,1,5-10 Miles,110000.00,France,Seine Saint Denis,Saint-Denis,93400,7.280,0.582,0.182,1,2,2013-05-12 00:00:00.000,2013-05-12 00:00:00.000,0,261,1
28883,Eddie Romero,52,M,M,3,4,High School,Professional,>= 2 cars,1,5-10 Miles,120000.00,United Kingdom,England,Berks,SL4 1RH,38.980,3.118,0.975,1,2,2013-10-13 00:00:00.000,2013-10-13 00:00:00.000,0,107,1
28884,Sheila Suarez,47,F,S,3,3,High School,Professional,>= 2 cars,0,0-1 Miles,170000.00,United Kingdom,England,York,Y03 4TN,11.940,0.955,0.299,1,2,2013-12-18 00:00:00.000,2013-12-18 00:00:00.000,0,41,1
28885,Kelvin Raji,42,M,S,2,1,High School,Professional,>= 2 cars,1,10+ Miles,90000.00,France,Val d'Oise,Cergy,95000,4470.890,357.671,111.772,2,4,2012-07-24 00:00:00.000,2013-12-01 00:00:00.000,495,58,2
28886,Franklin Jai,53,M,M,2,3,High School,Professional,>= 2 cars,1,10+ Miles,100000.00,France,Seine (Paris),Paris,75005,48.970,3.918,1.224,1,3,2013-12-03 00:00:00.000,2013-12-03 00:00:00.000,0,56,1
28887,Casey Serrano,54,M,S,2,4,Partial High School,Professional,>= 2 cars,0,5-10 Miles,120000.00,Germany,Hamburg,Hamburg,20354,39.980,3.198,1.000,1,2,2013-08-29 00:00:00.000,2013-08-29 00:00:00.000,0,152,1
28888,Casey Lal,65,F,M,5,0,Bachelors,Management,>= 2 cars,1,10+ Miles,80000.00,France,Somme,Saint Ouen,80610,39.980,3.198,1.000,1,2,2013-12-18 00:00:00.000,2013-12-18 00:00:00.000,0,41,1
28889,Alison Beck,58,F,M,5,0,Bachelors,Management,>= 2 cars,0,2-5 Miles,80000.00,Germany,Saarland,Berlin,12171,12.940,1.035,0.324,1,2,2013-08-15 00:00:00.000,2013-08-15 00:00:00.000,0,166,1
28890,Jaclyn Ma,64,F,M,5,0,Partial College,Professional,>= 2 cars,1,10+ Miles,90000.00,Germany,Saarland,Münster,48001,109.970,8.798,2.749,1,3,2013-07-06 00:00:00.000,2013-07-06 00:00:00.000,0,206,1
28891,Jasmine Smith,63,F,S,4,4,Partial College,Professional,>= 2 cars,0,0-1 Miles,130000.00,United Kingdom,England,Newcastle upon Tyne,NT20,38.980,3.118,0.975,1,2,2013-08-21 00:00:00.000,2013-08-21 00:00:00.000,0,160,1
28892,Marissa Bryant,64,F,S,4,4,Partial College,Professional,>= 2 cars,0,5-10 Miles,130000.00,United Kingdom,England,Peterborough,PB12,21.490,1.719,0.537,1,1,2013-08-14 00:00:00.000,2013-08-14 00:00:00.000,0,167,1
28893,Jessie Gutierrez,63,F,M,5,0,Partial College,Professional,>= 2 cars,1,10+ Miles,80000.00,France,Yveline,Chatou,78400,15.230,1.218,0.381,1,3,2013-05-05 00:00:00.000,2013-05-05 00:00:00.000,0,268,1
28894,Maurice Xu,62,M,M,2,3,Bachelors,Management,>= 2 cars,1,10+ Miles,100000.00,France,Seine et Marne,Roissy en Brie,77680,59.980,4.798,1.500,1,2,2013-11-25 00:00:00.000,2013-11-25 00:00:00.000,0,64,1
28895,Mitchell Luo,63,M,S,3,4,Bachelors,Management,>= 2 cars,1,10+ Miles,110000.00,Germany,Nordrhein-Westfalen,München,80074,13.980,1.118,0.350,1,2,2014-01-19 00:00:00.000,2014-01-19 00:00:00.000,0,9,1
28896,Edward Davis,55,M,M,4,3,High School,Professional,1 car,1,10+ Miles,70000.00,United Kingdom,England,Esher-Molesey,EM15,21.490,1.719,0.537,1,1,2013-03-19 00:00:00.000,2013-03-19 00:00:00.000,0,315,1
28897,Jennifer Ross,56,F,S,4,2,Partial College,Professional,>= 2 cars,0,2-5 Miles,80000.00,France,Yveline,Versailles,78000,39.980,3.198,1.000,1,2,2014-01-06 00:00:00.000,2014-01-06 00:00:00.000,0,22,1
28898,Melanie Patterson,55,F,S,3,4,Partial College,Professional,>= 2 cars,0,0-1 Miles,130000.00,United Kingdom,England,Billericay,CM11,69.460,5.557,1.737,1,4,2013-03-06 00:00:00.000,2013-03-06 00:00:00.000,0,328,1
28899,Alejandro Anand,54,M,M,4,5,High School,Professional,1 car,1,0-1 Miles,130000.00,United Kingdom,England,London,SW6 SBY,60.470,4.838,1.512,1,3,2013-12-25 00:00:00.000,2013-12-25 00:00:00.000,0,34,1
28900,Jasmine Price,56,F,S,2,5,Bachelors,Management,1 car,0,10+ Miles,110000.00,Germany,Hamburg,Hamburg,20354,29.480,2.358,0.737,1,2,2013-05-29 00:00:00.000,2013-05-29 00:00:00.000,0,244,1
28901,Martha Hee,56,F,M,2,5,Bachelors,Management,>= 2 cars,1,10+ Miles,120000.00,Germany,Nordrhein-Westfalen,München,80074,2443.350,195.468,61.084,1,1,2013-07-21 00:00:00.000,2013-07-21 00:00:00.000,0,191,1
28902,Suzanne She,55,F,S,2,5,Bachelors,Management,>= 2 cars,0,10+ Miles,120000.00,Germany,Saarland,Offenbach,63009,2529.930,202.394,63.248,1,4,2013-07-28 00:00:00.000,2013-07-28 00:00:00.000,0,184,1
28903,Kara Luo,50,F,M,4,5,Partial College,Professional,>= 2 cars,1,0-1 Miles,130000.00,United Kingdom,England,London,SE1 8HL,23.780,1.902,0.595,1,2,2013-02-11 00:00:00.000,2013-02-11 00:00:00.000,0,351,1
28904,Ian Flores,58,M,M,5,2,Partial High School,Skilled Manual,>= 2 cars,0,2-5 Miles,70000.00,France,Nord,Dunkerque,59140,2848.578,227.886,71.215,2,3,2012-07-07 00:00:00.000,2013-03-17 00:00:00.000,253,317,2
28905,Katherine Bailey,58,F,M,4,1,High School,Professional,>= 2 cars,1,10+ Miles,80000.00,France,Nord,Lille,59000,13.980,1.118,0.350,1,2,2013-04-25 00:00:00.000,2013-04-25 00:00:00.000,0,278,1
28906,Steve Xu,52,M,M,4,2,High School,Professional,>= 2 cars,1,10+ Miles,80000.00,France,Seine Saint Denis,Saint-Denis,93400,4.990,0.399,0.125,1,1,2013-10-14 00:00:00.000,2013-10-14 00:00:00.000,0,106,1
